date,close,symbol
2023-03-17,153.2515106201172,AAPL
2023-03-20,155.62442016601562,AAPL
2023-03-21,157.4832000732422,AAPL
2023-03-22,156.04957580566406,AAPL
2020-06-04,174.9653778076172,MSFT
2020-06-05,179.05929565429688,MSFT
2020-06-08,180.16883850097656,MSFT
2020-06-09,181.54620361328125,MSFT
2020-06-10,188.2800445556641,MSFT
2020-06-11,178.1697235107422,MSFT
2020-06-12,179.5758056640625,MSFT
2020-06-15,180.72361755371097,MSFT
2020-06-16,185.1522979736328,MSFT
2020-06-17,185.7931671142578,MSFT
2020-06-18,187.7826690673828,MSFT
2020-06-19,186.66355895996097,MSFT
2020-06-22,191.8478546142578,MSFT
2020-06-23,193.12957763671875,MSFT
2020-06-24,189.2365875244141,MSFT
2020-06-25,191.6278533935547,MSFT
2020-06-26,187.7922210693359,MSFT
2020-06-29,189.81053161621097,MSFT
2020-06-30,194.6599884033203,MSFT
2020-07-01,195.7982177734375,MSFT
2020-07-02,197.2904357910156,MSFT
2020-07-06,201.5373382568359,MSFT
2020-07-07,199.1939239501953,MSFT
2020-07-08,203.57472229003903,MSFT
2020-07-09,204.9999084472656,MSFT
2020-07-10,204.3781890869141,MSFT
2020-07-13,198.065185546875,MSFT
2020-07-14,199.28952026367188,MSFT
2020-07-15,198.9929656982422,MSFT
2020-07-16,195.05218505859375,MSFT
2020-07-17,194.0574188232422,MSFT
2020-07-20,202.3981781005859,MSFT
2020-07-21,199.6721343994141,MSFT
2020-07-22,202.54168701171875,MSFT
2020-07-23,193.732177734375,MSFT
2020-07-24,192.54611206054688,MSFT
2020-07-27,194.9852294921875,MSFT
2020-07-28,193.2348175048828,MSFT
2020-07-29,195.18606567382812,MSFT
2020-07-30,195.0330352783203,MSFT
2020-07-31,196.0947723388672,MSFT
2020-08-03,207.12335205078125,MSFT
2020-08-04,204.0146942138672,MSFT
2020-08-05,203.67990112304688,MSFT
2020-08-06,206.94161987304688,MSFT
2020-08-07,203.23992919921875,MSFT
2020-08-10,199.1939239501953,MSFT
2020-08-11,194.53565979003903,MSFT
2020-08-12,200.0930023193359,MSFT
2020-08-13,199.624267578125,MSFT
2020-08-14,199.8155975341797,MSFT
2020-08-17,201.13560485839844,MSFT
2020-08-18,202.29298400878903,MSFT
2020-08-19,201.0656585693359,MSFT
2020-08-20,205.74476623535156,MSFT
2020-08-21,204.2489776611328,MSFT
2020-08-24,204.89141845703125,MSFT
2020-08-25,207.55694580078125,MSFT
2020-08-26,212.0442352294922,MSFT
2020-08-27,217.2506866455078,MSFT
2020-08-28,219.48472595214844,MSFT
2020-08-31,216.24386596679688,MSFT
2020-09-01,217.91226196289065,MSFT
2020-09-02,222.1119384765625,MSFT
2020-09-03,208.3527679443359,MSFT
2020-09-04,205.42832946777344,MSFT
2020-09-08,194.3155517578125,MSFT
2020-09-09,202.5902099609375,MSFT
2020-09-10,196.9139709472656,MSFT
2020-09-11,195.6291351318359,MSFT
2020-09-14,196.95236206054688,MSFT
2020-09-15,200.18353271484375,MSFT
2020-09-16,196.60714721679688,MSFT
2020-09-17,194.5552520751953,MSFT
2020-09-18,192.1390380859375,MSFT
2020-09-21,194.20053100585935,MSFT
2020-09-22,198.8795623779297,MSFT
2020-09-23,192.3307647705078,MSFT
2020-09-24,194.82373046875,MSFT
2020-09-25,199.2630920410156,MSFT
2020-09-28,200.81642150878903,MSFT
2020-09-29,198.7261199951172,MSFT
2020-09-30,201.66976928710935,MSFT
2020-10-01,203.7120361328125,MSFT
2020-10-02,197.7001953125,MSFT
2020-10-05,201.7176971435547,MSFT
2020-10-06,197.43174743652344,MSFT
2020-10-07,201.19032287597656,MSFT
2020-10-08,201.90948486328125,MSFT
2020-10-09,206.92413330078125,MSFT
2020-10-12,212.28399658203125,MSFT
2020-10-13,213.6838531494141,MSFT
2020-10-14,211.76617431640625,MSFT
2020-10-15,210.61558532714844,MSFT
2020-10-16,210.61558532714844,MSFT
2020-10-19,205.3996124267578,MSFT
2020-10-20,205.81190490722656,MSFT
2020-10-21,205.95570373535156,MSFT
2020-10-22,206.04200744628903,MSFT
2020-10-23,207.32681274414065,MSFT
2020-10-26,201.4300079345703,MSFT
2020-10-27,204.46951293945312,MSFT
2020-10-28,194.3347320556641,MSFT
2020-10-29,196.2907257080078,MSFT
2020-10-30,194.13340759277344,MSFT
2020-11-02,193.99913024902344,MSFT
2020-11-03,197.9302978515625,MSFT
2020-11-04,207.480224609375,MSFT
2020-11-05,214.09613037109375,MSFT
2020-11-06,214.5084228515625,MSFT
2020-11-09,209.39788818359375,MSFT
2020-11-10,202.3217315673828,MSFT
2020-11-11,207.6336212158203,MSFT
2020-11-12,206.5693817138672,MSFT
2020-11-13,207.59532165527344,MSFT
2020-11-16,208.28564453125,MSFT
2020-11-17,205.6296844482422,MSFT
2020-11-18,202.91876220703125,MSFT
2020-11-19,204.2069549560547,MSFT
2020-11-20,202.25543212890625,MSFT
2020-11-23,201.98622131347656,MSFT
2020-11-24,205.5912628173828,MSFT
2020-11-25,205.6008758544922,MSFT
2020-11-27,206.9082794189453,MSFT
2020-11-30,205.79312133789065,MSFT
2020-12-01,207.8503875732422,MSFT
2020-12-02,207.04286193847656,MSFT
2020-12-03,205.95657348632812,MSFT
2020-12-04,206.0718994140625,MSFT
2020-12-07,206.0046234130859,MSFT
2020-12-08,207.65809631347656,MSFT
2020-12-09,203.61090087890625,MSFT
2020-12-10,202.38043212890625,MSFT
2020-12-11,205.0144500732422,MSFT
2020-12-14,205.91810607910156,MSFT
2020-12-15,205.85079956054688,MSFT
2020-12-16,210.80169677734375,MSFT
2020-12-17,210.9362640380859,MSFT
2020-12-18,210.13836669921875,MSFT
2020-12-21,213.98370361328125,MSFT
2020-12-22,215.281494140625,MSFT
2020-12-23,212.4744110107422,MSFT
2020-12-24,214.13751220703125,MSFT
2020-12-28,216.2620391845703,MSFT
2020-12-29,215.48338317871097,MSFT
2020-12-30,213.10888671875,MSFT
2020-12-31,213.82029724121097,MSFT
2021-01-04,209.2731475830078,MSFT
2021-01-05,209.4750061035156,MSFT
2021-01-06,204.04351806640625,MSFT
2021-01-07,209.84994506835935,MSFT
2021-01-08,211.12852478027344,MSFT
2021-01-11,209.08090209960935,MSFT
2021-01-12,206.6198883056641,MSFT
2021-01-13,207.97540283203125,MSFT
2021-01-14,204.78367614746097,MSFT
2021-01-15,204.42803955078125,MSFT
2021-01-19,208.0714874267578,MSFT
2021-01-20,215.6660614013672,MSFT
2021-01-21,216.2716827392578,MSFT
2021-01-22,217.21380615234375,MSFT
2021-01-25,220.65538024902344,MSFT
2021-01-26,223.34710693359375,MSFT
2021-01-27,223.89508056640625,MSFT
2021-01-28,229.6919403076172,MSFT
2021-01-29,222.99139404296875,MSFT
2021-02-01,230.38409423828125,MSFT
2021-02-02,230.24948120117188,MSFT
2021-02-03,233.6045684814453,MSFT
2021-02-04,232.65283203125,MSFT
2021-02-05,232.8354949951172,MSFT
2021-02-08,233.0950469970703,MSFT
2021-02-09,234.3448028564453,MSFT
2021-02-10,233.4315643310547,MSFT
2021-02-11,235.03695678710935,MSFT
2021-02-12,235.51763916015625,MSFT
2021-02-16,234.2774658203125,MSFT
2021-02-17,235.29884338378903,MSFT
2021-02-18,234.90379333496097,MSFT
2021-02-19,232.18658447265625,MSFT
2021-02-22,225.9620361328125,MSFT
2021-02-23,224.76727294921875,MSFT
2021-02-24,226.0005798339844,MSFT
2021-02-25,220.64324951171875,MSFT
2021-02-26,223.9097137451172,MSFT
2021-03-01,228.303466796875,MSFT
2021-03-02,225.3453826904297,MSFT
2021-03-03,219.2653656005859,MSFT
2021-03-04,218.46563720703125,MSFT
2021-03-05,223.15817260742188,MSFT
2021-03-08,219.1015625,MSFT
2021-03-09,225.2586669921875,MSFT
2021-03-10,223.94822692871097,MSFT
2021-03-11,228.4865570068359,MSFT
2021-03-12,227.15687561035156,MSFT
2021-03-15,226.2511444091797,MSFT
2021-03-16,229.04542541503903,MSFT
2021-03-17,228.39987182617188,MSFT
2021-03-18,222.31021118164065,MSFT
2021-03-19,221.9536590576172,MSFT
2021-03-22,227.3881072998047,MSFT
2021-03-23,228.92013549804688,MSFT
2021-03-24,226.87741088867188,MSFT
2021-03-25,223.8711700439453,MSFT
2021-03-26,227.8602294921875,MSFT
2021-03-29,226.66546630859375,MSFT
2021-03-30,223.3990478515625,MSFT
2021-03-31,227.17611694335935,MSFT
2021-04-01,233.5163116455078,MSFT
2021-04-05,239.99134826660156,MSFT
2021-04-06,238.825439453125,MSFT
2021-04-07,240.7911071777344,MSFT
2021-04-08,244.01898193359375,MSFT
2021-04-09,246.52420043945312,MSFT
2021-04-12,246.58200073242188,MSFT
2021-04-13,249.0679626464844,MSFT
2021-04-14,246.27371215820312,MSFT
2021-04-15,250.04116821289065,MSFT
2021-04-16,251.2360382080078,MSFT
2021-04-19,249.30889892578125,MSFT
2021-04-20,248.8463592529297,MSFT
2021-04-21,251.081787109375,MSFT
2021-04-22,247.7961273193359,MSFT
2021-04-23,251.6310577392578,MSFT
2021-04-26,252.01644897460935,MSFT
2021-04-27,252.42117309570312,MSFT
2021-04-28,245.28126525878903,MSFT
2021-04-29,243.30596923828125,MSFT
2021-04-30,242.98797607421875,MSFT
2021-05-03,242.67962646484375,MSFT
2021-05-04,238.75802612304688,MSFT
2021-05-05,237.48611450195312,MSFT
2021-05-06,240.62728881835935,MSFT
2021-05-07,243.2577667236328,MSFT
2021-05-10,238.17025756835935,MSFT
2021-05-11,237.25485229492188,MSFT
2021-05-12,230.28839111328125,MSFT
2021-05-13,234.17149353027344,MSFT
2021-05-14,239.1048583984375,MSFT
2021-05-17,236.24314880371097,MSFT
2021-05-18,234.2196807861328,MSFT
2021-05-19,234.7991485595703,MSFT
2021-05-20,238.04415893554688,MSFT
2021-05-21,236.7789764404297,MSFT
2021-05-24,242.1970062255859,MSFT
2021-05-25,243.10484313964844,MSFT
2021-05-26,242.88270568847656,MSFT
2021-05-27,240.7772979736328,MSFT
2021-05-28,241.13461303710935,MSFT
2021-06-01,238.93264770507812,MSFT
2021-06-02,238.83609008789065,MSFT
2021-06-03,237.30050659179688,MSFT
2021-06-04,242.20664978027344,MSFT
2021-06-07,245.123291015625,MSFT
2021-06-08,243.9257049560547,MSFT
2021-06-09,244.9108123779297,MSFT
2021-06-10,248.4358673095703,MSFT
2021-06-11,249.0636444091797,MSFT
2021-06-14,250.99514770507812,MSFT
2021-06-15,249.5175323486328,MSFT
2021-06-16,248.5711212158203,MSFT
2021-06-17,251.9706573486328,MSFT
2021-06-18,250.5509490966797,MSFT
2021-06-21,253.64144897460935,MSFT
2021-06-22,256.4228515625,MSFT
2021-06-23,256.1910400390625,MSFT
2021-06-24,257.5624084472656,MSFT
2021-06-25,255.9496612548828,MSFT
2021-06-28,259.52294921875,MSFT
2021-06-29,262.1112365722656,MSFT
2021-06-30,261.6283264160156,MSFT
2021-07-01,262.304443359375,MSFT
2021-07-02,268.1473083496094,MSFT
2021-07-06,268.1570739746094,MSFT
2021-07-07,270.3493347167969,MSFT
2021-07-08,267.9253234863281,MSFT
2021-07-09,268.4273986816406,MSFT
2021-07-12,267.8287353515625,MSFT
2021-07-13,271.3633728027344,MSFT
2021-07-14,272.84100341796875,MSFT
2021-07-15,271.4116516113281,MSFT
2021-07-16,271.1412048339844,MSFT
2021-07-19,267.52923583984375,MSFT
2021-07-20,269.76019287109375,MSFT
2021-07-21,271.7690124511719,MSFT
2021-07-22,276.3467712402344,MSFT
2021-07-23,279.7560119628906,MSFT
2021-07-26,279.1571350097656,MSFT
2021-07-27,276.7330627441406,MSFT
2021-07-28,276.4240417480469,MSFT
2021-07-29,276.6944274902344,MSFT
2021-07-30,275.15887451171875,MSFT
2021-08-02,275.07196044921875,MSFT
2021-08-03,277.293212890625,MSFT
2021-08-04,276.7041015625,MSFT
2021-08-05,279.6110534667969,MSFT
2021-08-06,279.5531311035156,MSFT
2021-08-09,278.46185302734375,MSFT
2021-08-10,276.6365051269531,MSFT
2021-08-11,277.1290588378906,MSFT
2021-08-12,279.8912048339844,MSFT
2021-08-13,282.8271484375,MSFT
2021-08-16,284.51727294921875,MSFT
2021-08-17,283.0492248535156,MSFT
2021-08-18,281.31719970703125,MSFT
2021-08-19,287.16162109375,MSFT
2021-08-20,294.5058898925781,MSFT
2021-08-23,294.7865295410156,MSFT
2021-08-24,292.8222961425781,MSFT
2021-08-25,292.23199462890625,MSFT
2021-08-26,289.4065246582031,MSFT
2021-08-27,290.01617431640625,MSFT
2021-08-30,293.7608337402344,MSFT
2021-08-31,292.1062316894531,MSFT
2021-09-01,292.0578308105469,MSFT
2021-09-02,291.3998718261719,MSFT
2021-09-03,291.39013671875,MSFT
2021-09-07,290.4612731933594,MSFT
2021-09-08,290.4903564453125,MSFT
2021-09-09,287.62615966796875,MSFT
2021-09-10,286.13592529296875,MSFT
2021-09-13,287.3744812011719,MSFT
2021-09-14,290.0838623046875,MSFT
2021-09-15,294.9510192871094,MSFT
2021-09-16,295.3381042480469,MSFT
2021-09-17,290.1613464355469,MSFT
2021-09-20,284.7716369628906,MSFT
2021-09-21,285.25537109375,MSFT
2021-09-22,288.9130554199219,MSFT
2021-09-23,289.86138916015625,MSFT
2021-09-24,289.6581726074219,MSFT
2021-09-27,284.6458435058594,MSFT
2021-09-28,274.3406066894531,MSFT
2021-09-29,274.80511474609375,MSFT
2021-09-30,272.7924499511719,MSFT
2021-10-01,279.7400207519531,MSFT
2021-10-04,273.9438781738281,MSFT
2021-10-05,279.4110107421875,MSFT
2021-10-06,283.6201171875,MSFT
2021-10-07,285.3038635253906,MSFT
2021-10-08,285.3038635253906,MSFT
2021-10-11,284.70391845703125,MSFT
2021-10-12,283.3975524902344,MSFT
2021-10-13,286.7165222167969,MSFT
2021-10-14,292.9480285644531,MSFT
2021-10-15,294.3608093261719,MSFT
2021-10-18,297.341064453125,MSFT
2021-10-19,298.2506408691406,MSFT
2021-10-20,297.4571838378906,MSFT
2021-10-21,300.6986999511719,MSFT
2021-10-22,299.1504821777344,MSFT
2021-10-25,298.1539306640625,MSFT
2021-10-26,300.0697326660156,MSFT
2021-10-27,312.7069396972656,MSFT
2021-10-28,313.84869384765625,MSFT
2021-10-29,320.8833312988281,MSFT
2021-11-01,318.7061767578125,MSFT
2021-11-02,322.3443908691406,MSFT
2021-11-03,323.18621826171875,MSFT
2021-11-04,325.5472106933594,MSFT
2021-11-05,325.1795349121094,MSFT
2021-11-08,326.0794982910156,MSFT
2021-11-09,325.0731506347656,MSFT
2021-11-10,320.0898742675781,MSFT
2021-11-11,321.6671447753906,MSFT
2021-11-12,325.8182373046875,MSFT
2021-11-15,325.18927001953125,MSFT
2021-11-16,328.51788330078125,MSFT
2021-11-17,328.7408447265625,MSFT
2021-11-18,330.8249816894531,MSFT
2021-11-19,332.60870361328125,MSFT
2021-11-22,329.4291076660156,MSFT
2021-11-23,327.3448486328125,MSFT
2021-11-24,327.56787109375,MSFT
2021-11-26,319.5898132324219,MSFT
2021-11-29,326.32708740234375,MSFT
2021-11-30,320.4718933105469,MSFT
2021-12-01,319.9775390625,MSFT
2021-12-02,319.40557861328125,MSFT
2021-12-03,313.1239013671875,MSFT
2021-12-06,316.20654296875,MSFT
2021-12-07,324.6694030761719,MSFT
2021-12-08,324.7178955078125,MSFT
2021-12-09,322.9051208496094,MSFT
2021-12-10,332.0561828613281,MSFT
2021-12-13,329.01226806640625,MSFT
2021-12-14,318.29083251953125,MSFT
2021-12-15,324.4076232910156,MSFT
2021-12-16,314.9560852050781,MSFT
2021-12-17,313.8898010253906,MSFT
2021-12-20,310.11871337890625,MSFT
2021-12-21,317.2729187011719,MSFT
2021-12-22,323.00201416015625,MSFT
2021-12-23,324.44647216796875,MSFT
2021-12-27,331.9689636230469,MSFT
2021-12-28,330.8056945800781,MSFT
2021-12-29,331.4842834472656,MSFT
2021-12-30,328.93475341796875,MSFT
2021-12-31,326.0265808105469,MSFT
2022-01-03,324.5046691894531,MSFT
2022-01-04,318.9402770996094,MSFT
2022-01-05,306.6968078613281,MSFT
2022-01-06,304.2733154296875,MSFT
2022-01-07,304.428466796875,MSFT
2022-01-10,304.6513671875,MSFT
2022-01-11,305.3397216796875,MSFT
2022-01-12,308.52899169921875,MSFT
2022-01-13,295.4713134765625,MSFT
2022-01-14,300.70599365234375,MSFT
2022-01-18,293.38702392578125,MSFT
2022-01-19,294.04620361328125,MSFT
2022-01-20,292.3692321777344,MSFT
2022-01-21,286.9697265625,MSFT
2022-01-24,287.2992248535156,MSFT
2022-01-25,279.6604919433594,MSFT
2022-01-26,287.6287841796875,MSFT
2022-01-27,290.6630554199219,MSFT
2022-01-28,298.82537841796875,MSFT
2022-01-31,301.462158203125,MSFT
2022-02-01,299.3100891113281,MSFT
2022-02-02,303.8661804199219,MSFT
2022-02-03,292.02996826171875,MSFT
2022-02-04,296.5763854980469,MSFT
2022-02-07,291.7391052246094,MSFT
2022-02-08,295.2385559082031,MSFT
2022-02-09,301.6850280761719,MSFT
2022-02-10,293.12530517578125,MSFT
2022-02-11,286.0100402832031,MSFT
2022-02-14,285.97119140625,MSFT
2022-02-15,291.2737731933594,MSFT
2022-02-16,290.9338073730469,MSFT
2022-02-17,282.4146423339844,MSFT
2022-02-18,279.69476318359375,MSFT
2022-02-22,279.4906921386719,MSFT
2022-02-23,272.2538146972656,MSFT
2022-02-24,286.1641845703125,MSFT
2022-02-25,288.806396484375,MSFT
2022-02-28,290.244140625,MSFT
2022-03-01,286.5139465332031,MSFT
2022-03-02,291.6040344238281,MSFT
2022-03-03,287.4562072753906,MSFT
2022-03-04,281.56951904296875,MSFT
2022-03-07,270.9327087402344,MSFT
2022-03-08,267.9602355957031,MSFT
2022-03-09,280.2484130859375,MSFT
2022-03-10,277.4216613769531,MSFT
2022-03-11,272.0595397949219,MSFT
2022-03-14,268.53338623046875,MSFT
2022-03-15,278.9370422363281,MSFT
2022-03-16,285.9699401855469,MSFT
2022-03-17,286.77618408203125,MSFT
2022-03-18,291.837158203125,MSFT
2022-03-21,290.6035461425781,MSFT
2022-03-22,295.3633728027344,MSFT
2022-03-23,290.924072265625,MSFT
2022-03-24,295.40228271484375,MSFT
2022-03-25,294.9942626953125,MSFT
2022-03-28,301.8134460449219,MSFT
2022-03-29,306.38873291015625,MSFT
2022-03-30,304.883056640625,MSFT
2022-03-31,299.49176025390625,MSFT
2022-04-01,300.570068359375,MSFT
2022-04-04,305.9613342285156,MSFT
2022-04-05,301.9883117675781,MSFT
2022-04-06,290.9338073730469,MSFT
2022-04-07,292.7503356933594,MSFT
2022-04-08,288.47613525390625,MSFT
2022-04-11,277.10101318359375,MSFT
2022-04-12,273.9925537109375,MSFT
2022-04-13,279.3935852050781,MSFT
2022-04-14,271.826416015625,MSFT
2022-04-18,272.4966125488281,MSFT
2022-04-19,277.1399230957031,MSFT
2022-04-20,278.169677734375,MSFT
2022-04-21,272.77838134765625,MSFT
2022-04-22,266.19232177734375,MSFT
2022-04-25,272.6908874511719,MSFT
2022-04-26,262.4912109375,MSFT
2022-04-27,275.11944580078125,MSFT
2022-04-28,281.34613037109375,MSFT
2022-04-29,269.58245849609375,MSFT
2022-05-02,276.33367919921875,MSFT
2022-05-03,273.7206115722656,MSFT
2022-05-04,281.68609619140625,MSFT
2022-05-05,269.41729736328125,MSFT
2022-05-06,266.87225341796875,MSFT
2022-05-09,257.0125732421875,MSFT
2022-05-10,261.7918701171875,MSFT
2022-05-11,253.09783935546875,MSFT
2022-05-12,248.04656982421875,MSFT
2022-05-13,253.6515960693359,MSFT
2022-05-16,254.02064514160156,MSFT
2022-05-17,259.1884765625,MSFT
2022-05-18,247.38772583007812,MSFT
2022-05-19,246.4724884033203,MSFT
2022-05-20,245.9077911376953,MSFT
2022-05-23,253.78463745117188,MSFT
2022-05-24,252.78179931640625,MSFT
2022-05-25,255.60540771484375,MSFT
2022-05-26,258.89642333984375,MSFT
2022-05-27,266.04302978515625,MSFT
2022-05-31,264.7091369628906,MSFT
2022-06-01,265.2446594238281,MSFT
2022-06-02,267.3478088378906,MSFT
2022-06-03,262.9078369140625,MSFT
2022-06-06,261.67132568359375,MSFT
2022-06-07,265.3226013183594,MSFT
2022-06-08,263.28765869140625,MSFT
2022-06-09,257.815673828125,MSFT
2022-06-10,246.3264617919922,MSFT
2022-06-13,235.87905883789065,MSFT
2022-06-14,238.0503387451172,MSFT
2022-06-15,245.1288299560547,MSFT
2022-06-16,238.5177001953125,MSFT
2022-06-17,241.1270751953125,MSFT
2022-06-21,247.0566864013672,MSFT
2022-06-22,246.46275329589844,MSFT
2022-06-23,252.04180908203125,MSFT
2022-06-24,260.6490173339844,MSFT
2022-06-27,257.91302490234375,MSFT
2022-06-28,249.7245178222656,MSFT
2022-06-29,253.4049530029297,MSFT
2022-06-30,250.06529235839844,MSFT
2022-07-01,252.7428436279297,MSFT
2022-07-05,255.92669677734375,MSFT
2022-07-06,259.1982727050781,MSFT
2022-07-07,261.3305358886719,MSFT
2022-07-08,260.61004638671875,MSFT
2022-07-11,257.5430908203125,MSFT
2022-07-12,246.9885406494141,MSFT
2022-07-13,246.0635681152344,MSFT
2022-07-14,247.38772583007812,MSFT
2022-07-15,249.9582061767578,MSFT
2022-07-18,247.55325317382812,MSFT
2022-07-19,252.6941680908203,MSFT
2022-07-20,255.3620452880859,MSFT
2022-07-21,257.86431884765625,MSFT
2022-07-22,253.5022735595703,MSFT
2022-07-25,252.01258850097656,MSFT
2022-07-26,245.26513671875,MSFT
2022-07-27,261.66162109375,MSFT
2022-07-28,269.1296081542969,MSFT
2022-07-29,273.3454895019531,MSFT
2022-08-01,270.6875,MSFT
2022-08-02,267.58148193359375,MSFT
2022-08-03,275.02996826171875,MSFT
2022-08-04,276.1788330078125,MSFT
2022-08-05,275.4584045410156,MSFT
2022-08-08,272.9366149902344,MSFT
2022-08-09,274.8644104003906,MSFT
2022-08-10,281.54376220703125,MSFT
2022-08-11,279.46014404296875,MSFT
2022-08-12,284.2213439941406,MSFT
2022-08-15,285.74017333984375,MSFT
2022-08-16,285.000244140625,MSFT
2022-08-17,284.24896240234375,MSFT
2022-08-18,283.1268615722656,MSFT
2022-08-19,279.2044372558594,MSFT
2022-08-22,271.0083312988281,MSFT
2022-08-23,269.7301025390625,MSFT
2022-08-24,269.0958557128906,MSFT
2022-08-25,272.0816345214844,MSFT
2022-08-26,261.582763671875,MSFT
2022-08-29,258.7922668457031,MSFT
2022-08-30,256.5870361328125,MSFT
2022-08-31,255.1234130859375,MSFT
2022-09-01,254.0794677734375,MSFT
2022-09-02,249.84478759765625,MSFT
2022-09-06,247.1029815673828,MSFT
2022-09-07,251.82550048828125,MSFT
2022-09-08,252.24505615234375,MSFT
2022-09-09,258.0408630371094,MSFT
2022-09-12,260.177734375,MSFT
2022-09-13,245.87356567382812,MSFT
2022-09-14,246.09799194335935,MSFT
2022-09-15,239.42401123046875,MSFT
2022-09-16,238.799560546875,MSFT
2022-09-19,238.58489990234375,MSFT
2022-09-20,236.56512451171875,MSFT
2022-09-21,233.1500701904297,MSFT
2022-09-22,235.1308135986328,MSFT
2022-09-23,232.14508056640625,MSFT
2022-09-26,231.68646240234375,MSFT
2022-09-27,230.6717071533203,MSFT
2022-09-28,235.2186279296875,MSFT
2022-09-29,231.7352600097656,MSFT
2022-09-30,227.2469482421875,MSFT
2022-10-03,234.8966522216797,MSFT
2022-10-04,242.8390350341797,MSFT
2022-10-05,243.1512908935547,MSFT
2022-10-06,240.79977416992188,MSFT
2022-10-07,228.55441284179688,MSFT
2022-10-10,223.685546875,MSFT
2022-10-11,219.9387359619141,MSFT
2022-10-12,220.27049255371097,MSFT
2022-10-13,228.55441284179688,MSFT
2022-10-14,223.01226806640625,MSFT
2022-10-17,231.7645568847656,MSFT
2022-10-18,232.7110290527344,MSFT
2022-10-19,230.7400360107422,MSFT
2022-10-20,230.4180603027344,MSFT
2022-10-21,236.24313354492188,MSFT
2022-10-24,241.24864196777344,MSFT
2022-10-25,244.5758514404297,MSFT
2022-10-26,225.70526123046875,MSFT
2022-10-27,221.2462158203125,MSFT
2022-10-28,230.14486694335935,MSFT
2022-10-31,226.49562072753903,MSFT
2022-11-01,222.6317138671875,MSFT
2022-11-02,214.75762939453125,MSFT
2022-11-03,209.04962158203125,MSFT
2022-11-04,216.0163116455078,MSFT
2022-11-07,222.33901977539065,MSFT
2022-11-08,223.31475830078125,MSFT
2022-11-09,219.06057739257812,MSFT
2022-11-10,237.0822601318359,MSFT
2022-11-11,241.1120147705078,MSFT
2022-11-14,235.6869659423828,MSFT
2022-11-15,236.09678649902344,MSFT
2022-11-16,236.5272979736328,MSFT
2022-11-17,236.47836303710935,MSFT
2022-11-18,236.0282745361328,MSFT
2022-11-21,236.84039306640625,MSFT
2022-11-22,239.7562713623047,MSFT
2022-11-23,242.25140380859375,MSFT
2022-11-25,242.1633453369141,MSFT
2022-11-28,236.55667114257812,MSFT
2022-11-29,235.15744018554688,MSFT
2022-11-30,249.648681640625,MSFT
2022-12-01,249.20838928222656,MSFT
2022-12-02,249.53126525878903,MSFT
2022-12-05,244.81500244140625,MSFT
2022-12-06,239.84434509277344,MSFT
2022-12-07,239.11045837402344,MSFT
2022-12-08,242.07525634765625,MSFT
2022-12-09,240.13790893554688,MSFT
2022-12-12,247.07530212402344,MSFT
2022-12-13,251.3903961181641,MSFT
2022-12-14,251.68394470214844,MSFT
2022-12-15,243.650634765625,MSFT
2022-12-16,239.4235992431641,MSFT
2022-12-19,235.2748565673828,MSFT
2022-12-20,236.5957794189453,MSFT
2022-12-21,239.16915893554688,MSFT
2022-12-22,233.06349182128903,MSFT
2022-12-23,233.5918426513672,MSFT
2022-12-27,231.85997009277344,MSFT
2022-12-28,229.48228454589844,MSFT
2022-12-29,235.82281494140625,MSFT
2022-12-30,234.6584320068359,MSFT
2023-01-03,234.4235687255859,MSFT
2023-01-04,224.16912841796875,MSFT
2023-01-05,217.5252685546875,MSFT
2023-01-06,220.08888244628903,MSFT
2023-01-09,222.2317352294922,MSFT
2023-01-10,223.92453002929688,MSFT
2023-01-11,230.695556640625,MSFT
2023-01-12,233.37660217285156,MSFT
2023-01-13,234.0811004638672,MSFT
2023-01-17,235.17697143554688,MSFT
2023-01-18,230.7347412109375,MSFT
2023-01-19,226.9382171630859,MSFT
2023-01-20,235.04981994628903,MSFT
2023-01-23,237.3590087890625,MSFT
2023-01-24,236.8306427001953,MSFT
2023-01-25,235.4314117431641,MSFT
2023-01-26,242.6623687744141,MSFT
2023-01-27,242.81890869140625,MSFT
2023-01-30,237.48622131347656,MSFT
2023-01-31,242.47642517089844,MSFT
2023-02-01,247.3101501464844,MSFT
2023-02-02,258.905029296875,MSFT
2023-02-03,252.7895965576172,MSFT
2023-02-06,251.2435760498047,MSFT
2023-02-07,261.8013610839844,MSFT
2023-02-08,260.9892578125,MSFT
2023-02-09,257.9461364746094,MSFT
2023-02-10,257.4373779296875,MSFT
2023-02-13,265.48040771484375,MSFT
2023-02-14,266.31219482421875,MSFT
2023-02-15,264.1835632324219,MSFT
2023-02-16,257.1502685546875,MSFT
2023-02-17,253.1382598876953,MSFT
2023-02-21,247.85110473632812,MSFT
2023-02-22,246.7132110595703,MSFT
2023-02-23,249.9110412597656,MSFT
2023-02-24,244.4668731689453,MSFT
2023-02-27,245.38897705078125,MSFT
2023-02-28,244.66305541992188,MSFT
2023-03-01,241.5731506347656,MSFT
2023-03-02,246.3208465576172,MSFT
2023-03-03,250.42111206054688,MSFT
2023-03-06,251.9709625244141,MSFT
2023-03-07,249.3028259277344,MSFT
2023-03-08,248.8614196777344,MSFT
2023-03-09,247.5077667236328,MSFT
2023-03-10,243.84890747070312,MSFT
2023-03-13,249.0772399902344,MSFT
